filename,scopus_link,citedby_link
201801253.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048296754&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048296754&origin=inward
201801254.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048250913&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048250913&origin=inward
201801255.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048226804&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048226804&origin=inward
201801256.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048218008&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048218008&origin=inward
201801257.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048165592&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048165592&origin=inward
201801258.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048102976&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048102976&origin=inward
201801259.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048083282&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048083282&origin=inward
201801260.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048059517&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048059517&origin=inward
201801261.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048056789&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048056789&origin=inward
201801262.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048036785&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048036785&origin=inward
201801263.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047852935&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047852935&origin=inward
201801264.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047650740&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047650740&origin=inward
201801265.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047336169&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047336169&origin=inward
201801266.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047194755&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047194755&origin=inward
201801267.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047183216&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047183216&origin=inward
201801268.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047164551&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047164551&origin=inward
201801269.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047157580&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047157580&origin=inward
201801270.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047155505&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047155505&origin=inward
201801271.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046773061&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046773061&origin=inward
201801272.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046707176&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046707176&origin=inward
201801273.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046663889&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046663889&origin=inward
201801274.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046663530&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046663530&origin=inward
201801275.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046641997&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046641997&origin=inward
201801276.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046640786&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046640786&origin=inward
201801277.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046638544&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046638544&origin=inward
201801278.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046351656&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046351656&origin=inward
201801279.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046105873&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046105873&origin=inward
201801280.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046041398&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046041398&origin=inward
201801281.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045904555&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045904555&origin=inward
201801282.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045846918&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045846918&origin=inward
201801283.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045843942&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045843942&origin=inward
201801284.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045834409&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045834409&origin=inward
201801285.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045732767&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045732767&origin=inward
201801286.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045732036&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045732036&origin=inward
201801287.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045700441&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045700441&origin=inward
201801288.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045584091&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045584091&origin=inward
201801289.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045281768&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045281768&origin=inward
201801290.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045273718&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045273718&origin=inward
201801291.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045011943&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045011943&origin=inward
201801292.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044852725&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044852725&origin=inward
201801293.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044845660&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044845660&origin=inward
201801294.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044760937&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044760937&origin=inward
201801295.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044748745&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044748745&origin=inward
201801296.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044680617&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044680617&origin=inward
201801297.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044627024&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044627024&origin=inward
201801298.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044615287&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044615287&origin=inward
201801299.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044607727&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044607727&origin=inward
201801300.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044585232&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044585232&origin=inward
201801301.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044504794&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044504794&origin=inward
201801302.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044448248&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044448248&origin=inward
201801303.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044339553&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044339553&origin=inward
201801304.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044334055&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044334055&origin=inward
201801305.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044321988&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044321988&origin=inward
201801306.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044296837&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044296837&origin=inward
201801307.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044254113&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044254113&origin=inward
201801308.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044251346&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044251346&origin=inward
201801309.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044160914&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044160914&origin=inward
201801310.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044151416&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044151416&origin=inward
201801311.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044149582&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044149582&origin=inward
201801312.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044138050&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044138050&origin=inward
201801313.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043716036&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043716036&origin=inward
201801314.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043683102&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043683102&origin=inward
201801315.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043522994&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043522994&origin=inward
201801316.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043398399&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043398399&origin=inward
201801317.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043324787&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043324787&origin=inward
201801318.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042845717&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042845717&origin=inward
201801319.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042707817&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042707817&origin=inward
201801320.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042617226&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042617226&origin=inward
201801321.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042598409&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042598409&origin=inward
201801322.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042557361&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042557361&origin=inward
201801323.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042553922&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042553922&origin=inward
201801324.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042514755&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042514755&origin=inward
201801325.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042192734&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042192734&origin=inward
201801326.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042184322&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042184322&origin=inward
201801327.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042183464&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042183464&origin=inward
201801328.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042168086&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042168086&origin=inward
201801329.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042156578&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042156578&origin=inward
201801330.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042153227&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042153227&origin=inward
201801331.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042071379&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042071379&origin=inward
201801332.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042023454&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042023454&origin=inward
201801333.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041607504&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041607504&origin=inward
201801334.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041554101&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041554101&origin=inward
201801335.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041527766&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041527766&origin=inward
201801336.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041492378&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041492378&origin=inward
201801337.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041416325&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041416325&origin=inward
201801338.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041238520&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041238520&origin=inward
201801339.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040090503&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040090503&origin=inward
201801340.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85037657830&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85037657830&origin=inward
201801341.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85032821469&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032821469&origin=inward
201801342.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85032805319&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032805319&origin=inward
201801343.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030854232&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030854232&origin=inward
201801344.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030231311&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030231311&origin=inward
201801345.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029895683&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85029895683&origin=inward
201801346.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029008371&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85029008371&origin=inward
201801347.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028532339&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85028532339&origin=inward
201801348.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85025451728&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85025451728&origin=inward
201801349.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020232804&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85020232804&origin=inward
201801350.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85019954349&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85019954349&origin=inward
201801351.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018803498&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85018803498&origin=inward
201801352.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84989227519&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84989227519&origin=inward
201801353.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84988411027&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84988411027&origin=inward
201801354.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048230209&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048230209&origin=inward
201801355.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047731035&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047731035&origin=inward
201801356.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047264998&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047264998&origin=inward
201801357.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041368622&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041368622&origin=inward
201801358.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047729577&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047729577&origin=inward
201801359.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047562504&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047562504&origin=inward
201801360.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047664317&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047664317&origin=inward
201801361.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047967153&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047967153&origin=inward
201801362.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047618371&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047618371&origin=inward
201801363.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048442872&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048442872&origin=inward
201801364.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048424485&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048424485&origin=inward
201801365.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047996106&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047996106&origin=inward
201801366.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048001205&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048001205&origin=inward
201801367.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020670430&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85020670430&origin=inward
201801368.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020265665&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85020265665&origin=inward
201801369.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047817215&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047817215&origin=inward
201801370.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046998683&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046998683&origin=inward
201801371.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047803040&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047803040&origin=inward
201801372.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047745274&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047745274&origin=inward
201801373.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047724032&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047724032&origin=inward
201801374.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047167635&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047167635&origin=inward
201801375.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046750181&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046750181&origin=inward
201801376.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042563347&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042563347&origin=inward
201801377.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042381509&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042381509&origin=inward
201801378.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028502506&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85028502506&origin=inward
201801379.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049198533&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049198533&origin=inward
201801380.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047780112&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047780112&origin=inward
201801381.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047383489&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047383489&origin=inward
201801382.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041509936&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041509936&origin=inward
201801383.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047062813&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047062813&origin=inward
201801384.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044270896&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044270896&origin=inward
201801385.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074963866&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074963866&origin=inward
201801386.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074961569&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074961569&origin=inward
201801387.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063019957&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85063019957&origin=inward
201801388.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049614223&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049614223&origin=inward
201801389.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047089562&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047089562&origin=inward
201801390.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046663629&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046663629&origin=inward
201801391.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044790152&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044790152&origin=inward
